Date,year,month,day,cfs
5/4/2018,2018,5,4,490
5/5/2018,2018,5,5,493
5/6/2018,2018,5,6,472
5/7/2018,2018,5,7,481
5/8/2018,2018,5,8,490
5/9/2018,2018,5,9,499
5/10/2018,2018,5,10,470
5/11/2018,2018,5,11,436
5/12/2018,2018,5,12,426
5/13/2018,2018,5,13,465
5/14/2018,2018,5,14,505
5/15/2018,2018,5,15,604
5/16/2018,2018,5,16,499
5/17/2018,2018,5,17,531
5/18/2018,2018,5,18,534
5/19/2018,2018,5,19,540
5/20/2018,2018,5,20,523
5/21/2018,2018,5,21,728
5/22/2018,2018,5,22,658
5/23/2018,2018,5,23,504
5/24/2018,2018,5,24,521
5/25/2018,2018,5,25,525
5/26/2018,2018,5,26,509
5/27/2018,2018,5,27,511
5/28/2018,2018,5,28,515
5/29/2018,2018,5,29,607
5/30/2018,2018,5,30,443
5/31/2018,2018,5,31,402
6/1/2018,2018,6,1,427
6/2/2018,2018,6,2,441
6/3/2018,2018,6,3,608
6/4/2018,2018,6,4,646
6/5/2018,2018,6,5,500
6/6/2018,2018,6,6,474
6/7/2018,2018,6,7,443
6/8/2018,2018,6,8,448
6/9/2018,2018,6,9,472
6/10/2018,2018,6,10,467
6/11/2018,2018,6,11,484
6/12/2018,2018,6,12,464
6/13/2018,2018,6,13,427
6/14/2018,2018,6,14,443
6/15/2018,2018,6,15,427
6/16/2018,2018,6,16,489
6/17/2018,2018,6,17,658
6/18/2018,2018,6,18,486
6/19/2018,2018,6,19,458
6/20/2018,2018,6,20,394
6/21/2018,2018,6,21,437
6/22/2018,2018,6,22,441
6/23/2018,2018,6,23,407
6/24/2018,2018,6,24,379
6/25/2018,2018,6,25,420
6/26/2018,2018,6,26,435
6/27/2018,2018,6,27,440
6/28/2018,2018,6,28,458
6/29/2018,2018,6,29,495
6/30/2018,2018,6,30,520
7/1/2018,2018,7,1,504
7/2/2018,2018,7,2,520
7/3/2018,2018,7,3,496
7/4/2018,2018,7,4,475
7/5/2018,2018,7,5,479
7/6/2018,2018,7,6,706
7/7/2018,2018,7,7,391
7/8/2018,2018,7,8,312
7/9/2018,2018,7,9,407
7/10/2018,2018,7,10,408
7/11/2018,2018,7,11,379
7/12/2018,2018,7,12,529
7/13/2018,2018,7,13,826
7/14/2018,2018,7,14,598
7/15/2018,2018,7,15,532
7/16/2018,2018,7,16,358
7/17/2018,2018,7,17,318
7/18/2018,2018,7,18,277
7/19/2018,2018,7,19,300
7/20/2018,2018,7,20,309
7/21/2018,2018,7,21,374
7/22/2018,2018,7,22,390
7/23/2018,2018,7,23,419
7/24/2018,2018,7,24,661
7/25/2018,2018,7,25,772
7/26/2018,2018,7,26,755
7/27/2018,2018,7,27,1470
7/28/2018,2018,7,28,1210
7/29/2018,2018,7,29,358
7/30/2018,2018,7,30,300
7/31/2018,2018,7,31,583
8/1/2018,2018,8,1,485
8/2/2018,2018,8,2,600
8/3/2018,2018,8,3,426
8/4/2018,2018,8,4,314
8/5/2018,2018,8,5,305
8/6/2018,2018,8,6,277
8/7/2018,2018,8,7,243
8/8/2018,2018,8,8,249
8/9/2018,2018,8,9,271
8/10/2018,2018,8,10,281
8/11/2018,2018,8,11,441
8/12/2018,2018,8,12,456
8/13/2018,2018,8,13,399
8/14/2018,2018,8,14,357
8/15/2018,2018,8,15,361
8/16/2018,2018,8,16,390
8/17/2018,2018,8,17,380
8/18/2018,2018,8,18,438
8/19/2018,2018,8,19,399
8/20/2018,2018,8,20,341
8/21/2018,2018,8,21,347
8/22/2018,2018,8,22,382
8/23/2018,2018,8,23,812
8/24/2018,2018,8,24,387
8/25/2018,2018,8,25,388
8/26/2018,2018,8,26,427
8/27/2018,2018,8,27,401
8/28/2018,2018,8,28,356
8/29/2018,2018,8,29,311
8/30/2018,2018,8,30,319
8/31/2018,2018,8,31,287
9/1/2018,2018,9,1,220
9/2/2018,2018,9,2,311
9/3/2018,2018,9,3,375
9/4/2018,2018,9,4,317
9/5/2018,2018,9,5,272
9/6/2018,2018,9,6,237
9/7/2018,2018,9,7,194
9/8/2018,2018,9,8,152
9/9/2018,2018,9,9,144
9/10/2018,2018,9,10,157
9/11/2018,2018,9,11,125
9/12/2018,2018,9,12,113
9/13/2018,2018,9,13,98.2
9/14/2018,2018,9,14,92.9
9/15/2018,2018,9,15,96.7
9/16/2018,2018,9,16,113
9/17/2018,2018,9,17,134
9/18/2018,2018,9,18,137
9/19/2018,2018,9,19,145
9/20/2018,2018,9,20,167
9/21/2018,2018,9,21,135
9/22/2018,2018,9,22,139
9/23/2018,2018,9,23,142
9/24/2018,2018,9,24,147
9/25/2018,2018,9,25,151
9/26/2018,2018,9,26,151
9/27/2018,2018,9,27,139
9/28/2018,2018,9,28,129
9/29/2018,2018,9,29,124
9/30/2018,2018,9,30,124
10/1/2018,2018,10,1,119
10/2/2018,2018,10,2,146
10/3/2018,2018,10,3,188
10/4/2018,2018,10,4,168
10/5/2018,2018,10,5,156
10/6/2018,2018,10,6,167
10/7/2018,2018,10,7,152
10/8/2018,2018,10,8,159
10/9/2018,2018,10,9,147
10/10/2018,2018,10,10,154
10/11/2018,2018,10,11,151
10/12/2018,2018,10,12,152
10/13/2018,2018,10,13,152
10/14/2018,2018,10,14,159
10/15/2018,2018,10,15,261
10/16/2018,2018,10,16,242
10/17/2018,2018,10,17,212
10/18/2018,2018,10,18,195
10/19/2018,2018,10,19,196
10/20/2018,2018,10,20,183
10/21/2018,2018,10,21,190
10/22/2018,2018,10,22,186
10/23/2018,2018,10,23,376
10/24/2018,2018,10,24,1190
10/25/2018,2018,10,25,566
10/26/2018,2018,10,26,264
10/27/2018,2018,10,27,195
10/28/2018,2018,10,28,152
10/29/2018,2018,10,29,140
10/30/2018,2018,10,30,140
10/31/2018,2018,10,31,175
11/1/2018,2018,11,1,164
11/2/2018,2018,11,2,194
11/3/2018,2018,11,3,202
11/4/2018,2018,11,4,208
11/5/2018,2018,11,5,204
11/6/2018,2018,11,6,222
11/7/2018,2018,11,7,248
11/8/2018,2018,11,8,241
11/9/2018,2018,11,9,263
11/10/2018,2018,11,10,261
11/11/2018,2018,11,11,223
11/12/2018,2018,11,12,180
11/13/2018,2018,11,13,196
11/14/2018,2018,11,14,197
11/15/2018,2018,11,15,190
11/16/2018,2018,11,16,175
11/17/2018,2018,11,17,169
11/18/2018,2018,11,18,171
11/19/2018,2018,11,19,178
11/20/2018,2018,11,20,174
11/21/2018,2018,11,21,159
11/22/2018,2018,11,22,149
11/23/2018,2018,11,23,148
11/24/2018,2018,11,24,142
11/25/2018,2018,11,25,154
11/26/2018,2018,11,26,153
11/27/2018,2018,11,27,191
11/28/2018,2018,11,28,218
11/29/2018,2018,11,29,215
11/30/2018,2018,11,30,216
12/1/2018,2018,12,1,207
12/2/2018,2018,12,2,223
12/3/2018,2018,12,3,233
12/4/2018,2018,12,4,281
12/5/2018,2018,12,5,332
12/6/2018,2018,12,6,330
12/7/2018,2018,12,7,321
12/8/2018,2018,12,8,305
12/9/2018,2018,12,9,298
12/10/2018,2018,12,10,365
12/11/2018,2018,12,11,460
12/12/2018,2018,12,12,501
12/13/2018,2018,12,13,464
12/14/2018,2018,12,14,417
12/15/2018,2018,12,15,408
12/16/2018,2018,12,16,409
12/17/2018,2018,12,17,418
12/18/2018,2018,12,18,430
12/19/2018,2018,12,19,430
12/20/2018,2018,12,20,432
12/21/2018,2018,12,21,410
12/22/2018,2018,12,22,399
12/23/2018,2018,12,23,390
12/24/2018,2018,12,24,384
12/25/2018,2018,12,25,392
12/26/2018,2018,12,26,382
12/27/2018,2018,12,27,380
12/28/2018,2018,12,28,399
12/29/2018,2018,12,29,429
12/30/2018,2018,12,30,422
12/31/2018,2018,12,31,423
1/1/2019,2019,1,1,342
1/2/2019,2019,1,2,334
1/3/2019,2019,1,3,322
1/4/2019,2019,1,4,276
1/5/2019,2019,1,5,257
1/6/2019,2019,1,6,234
1/7/2019,2019,1,7,241
1/8/2019,2019,1,8,252
1/9/2019,2019,1,9,244
1/10/2019,2019,1,10,333
1/11/2019,2019,1,11,480
1/12/2019,2019,1,12,480
1/13/2019,2019,1,13,493
1/14/2019,2019,1,14,500
1/15/2019,2019,1,15,419
1/16/2019,2019,1,16,257
1/17/2019,2019,1,17,354
1/18/2019,2019,1,18,529
1/19/2019,2019,1,19,529
1/20/2019,2019,1,20,523
1/21/2019,2019,1,21,524
1/22/2019,2019,1,22,526
1/23/2019,2019,1,23,527
1/24/2019,2019,1,24,514
1/25/2019,2019,1,25,521
1/26/2019,2019,1,26,455
1/27/2019,2019,1,27,448
1/28/2019,2019,1,28,448
1/29/2019,2019,1,29,444
1/30/2019,2019,1,30,444
1/31/2019,2019,1,31,463
2/1/2019,2019,2,1,458
2/2/2019,2019,2,2,445
2/3/2019,2019,2,3,445
2/4/2019,2019,2,4,428
2/5/2019,2019,2,5,421
2/6/2019,2019,2,6,422
2/7/2019,2019,2,7,406
2/8/2019,2019,2,8,459
2/9/2019,2019,2,9,480
2/10/2019,2019,2,10,474
2/11/2019,2019,2,11,477
2/12/2019,2019,2,12,484
2/13/2019,2019,2,13,436
2/14/2019,2019,2,14,404
2/15/2019,2019,2,15,410
2/16/2019,2019,2,16,395
2/17/2019,2019,2,17,401
2/18/2019,2019,2,18,393
2/19/2019,2019,2,19,385
2/20/2019,2019,2,20,498
2/21/2019,2019,2,21,562
2/22/2019,2019,2,22,634
2/23/2019,2019,2,23,814
2/24/2019,2019,2,24,774
2/25/2019,2019,2,25,789
2/26/2019,2019,2,26,785
2/27/2019,2019,2,27,777
2/28/2019,2019,2,28,669
3/1/2019,2019,3,1,592
3/2/2019,2019,3,2,592
3/3/2019,2019,3,3,593
3/4/2019,2019,3,4,610
3/5/2019,2019,3,5,699
3/6/2019,2019,3,6,844
3/7/2019,2019,3,7,916
3/8/2019,2019,3,8,1020
3/9/2019,2019,3,9,1170
3/10/2019,2019,3,10,1160
3/11/2019,2019,3,11,1090
3/12/2019,2019,3,12,1170
3/13/2019,2019,3,13,1350
3/14/2019,2019,3,14,1470
3/15/2019,2019,3,15,1330
3/16/2019,2019,3,16,1370
3/17/2019,2019,3,17,1380
3/18/2019,2019,3,18,1340
3/19/2019,2019,3,19,1010
3/20/2019,2019,3,20,1150
3/21/2019,2019,3,21,1350
3/22/2019,2019,3,22,1340
3/23/2019,2019,3,23,1330
3/24/2019,2019,3,24,1330
3/25/2019,2019,3,25,1370
3/26/2019,2019,3,26,1500
3/27/2019,2019,3,27,1570
3/28/2019,2019,3,28,1760
3/29/2019,2019,3,29,2100
3/30/2019,2019,3,30,2260
3/31/2019,2019,3,31,2150
4/1/2019,2019,4,1,2060
4/2/2019,2019,4,2,1940
4/3/2019,2019,4,3,1930
4/4/2019,2019,4,4,2050
4/5/2019,2019,4,5,1970
4/6/2019,2019,4,6,1920
4/7/2019,2019,4,7,1950
4/8/2019,2019,4,8,1970
4/9/2019,2019,4,9,2020
4/10/2019,2019,4,10,2210
4/11/2019,2019,4,11,2500
4/12/2019,2019,4,12,2630
4/13/2019,2019,4,13,2330
4/14/2019,2019,4,14,2320
4/15/2019,2019,4,15,2110
4/16/2019,2019,4,16,1690
4/17/2019,2019,4,17,1340
4/18/2019,2019,4,18,1630
4/19/2019,2019,4,19,1970
4/20/2019,2019,4,20,2010
4/21/2019,2019,4,21,2560
4/22/2019,2019,4,22,2630
4/23/2019,2019,4,23,3210
4/24/2019,2019,4,24,3150
4/25/2019,2019,4,25,3450
4/26/2019,2019,4,26,3510
4/27/2019,2019,4,27,3740
4/28/2019,2019,4,28,3780
4/29/2019,2019,4,29,3860
4/30/2019,2019,4,30,4160
5/1/2019,2019,5,1,4240
5/2/2019,2019,5,2,4540
5/3/2019,2019,5,3,4480
5/4/2019,2019,5,4,4560
5/5/2019,2019,5,5,4810
5/6/2019,2019,5,6,5020
5/7/2019,2019,5,7,4730
5/8/2019,2019,5,8,4680
5/9/2019,2019,5,9,4700
5/10/2019,2019,5,10,4700
5/11/2019,2019,5,11,4790
5/12/2019,2019,5,12,4820
5/13/2019,2019,5,13,4780
5/14/2019,2019,5,14,4830
5/15/2019,2019,5,15,4760
5/16/2019,2019,5,16,4760
5/17/2019,2019,5,17,4490
5/18/2019,2019,5,18,4560
5/19/2019,2019,5,19,4580
5/20/2019,2019,5,20,4670
5/21/2019,2019,5,21,4840
5/22/2019,2019,5,22,4870
5/23/2019,2019,5,23,4570
5/24/2019,2019,5,24,4360
5/25/2019,2019,5,25,4120
5/26/2019,2019,5,26,3770
5/27/2019,2019,5,27,3510
5/28/2019,2019,5,28,3470
5/29/2019,2019,5,29,3400
5/30/2019,2019,5,30,3410
5/31/2019,2019,5,31,3390
6/1/2019,2019,6,1,3390
6/2/2019,2019,6,2,3420
6/3/2019,2019,6,3,3470
6/4/2019,2019,6,4,3540
6/5/2019,2019,6,5,3830
6/6/2019,2019,6,6,4080
6/7/2019,2019,6,7,4470
6/8/2019,2019,6,8,4680
6/9/2019,2019,6,9,4710
6/10/2019,2019,6,10,4800
6/11/2019,2019,6,11,4830
6/12/2019,2019,6,12,4840
6/13/2019,2019,6,13,4980
6/14/2019,2019,6,14,5020
6/15/2019,2019,6,15,5230
6/16/2019,2019,6,16,5300
6/17/2019,2019,6,17,5350
6/18/2019,2019,6,18,5470
6/19/2019,2019,6,19,5390
6/20/2019,2019,6,20,5190
6/21/2019,2019,6,21,4950
6/22/2019,2019,6,22,4810
6/23/2019,2019,6,23,4800
6/24/2019,2019,6,24,4840
6/25/2019,2019,6,25,4900
6/26/2019,2019,6,26,4900
6/27/2019,2019,6,27,4710
6/28/2019,2019,6,28,4460
6/29/2019,2019,6,29,4410
6/30/2019,2019,6,30,4250
7/1/2019,2019,7,1,4240
7/2/2019,2019,7,2,4240
7/3/2019,2019,7,3,4170
7/4/2019,2019,7,4,4190
7/5/2019,2019,7,5,4190
7/6/2019,2019,7,6,3980
7/7/2019,2019,7,7,4100
7/8/2019,2019,7,8,3970
7/9/2019,2019,7,9,3860
7/10/2019,2019,7,10,3570
7/11/2019,2019,7,11,2970
7/12/2019,2019,7,12,2520
7/13/2019,2019,7,13,2170
7/14/2019,2019,7,14,2150
7/15/2019,2019,7,15,2170
7/16/2019,2019,7,16,2120
7/17/2019,2019,7,17,1950
7/18/2019,2019,7,18,1890
7/19/2019,2019,7,19,1700
7/20/2019,2019,7,20,1460
7/21/2019,2019,7,21,1410
7/22/2019,2019,7,22,1420
7/23/2019,2019,7,23,1250
7/24/2019,2019,7,24,1200
7/25/2019,2019,7,25,1280
7/26/2019,2019,7,26,1560
7/27/2019,2019,7,27,1430
7/28/2019,2019,7,28,1320
7/29/2019,2019,7,29,1180
7/30/2019,2019,7,30,1340
7/31/2019,2019,7,31,1330
8/1/2019,2019,8,1,1130
8/2/2019,2019,8,2,937
8/3/2019,2019,8,3,983
8/4/2019,2019,8,4,829
8/5/2019,2019,8,5,777
8/6/2019,2019,8,6,764
8/7/2019,2019,8,7,1430
8/8/2019,2019,8,8,976
8/9/2019,2019,8,9,904
8/10/2019,2019,8,10,989
8/11/2019,2019,8,11,1050
8/12/2019,2019,8,12,1320
8/13/2019,2019,8,13,1540
8/14/2019,2019,8,14,1540
8/15/2019,2019,8,15,1520
8/16/2019,2019,8,16,1260
8/17/2019,2019,8,17,1100
8/18/2019,2019,8,18,1060
8/19/2019,2019,8,19,931
8/20/2019,2019,8,20,843
8/21/2019,2019,8,21,691
8/22/2019,2019,8,22,636
8/23/2019,2019,8,23,568
8/24/2019,2019,8,24,528
8/25/2019,2019,8,25,518
8/26/2019,2019,8,26,519
8/27/2019,2019,8,27,504
8/28/2019,2019,8,28,512
8/29/2019,2019,8,29,476
8/30/2019,2019,8,30,499
8/31/2019,2019,8,31,555
9/1/2019,2019,9,1,549
9/2/2019,2019,9,2,553
9/3/2019,2019,9,3,548
9/4/2019,2019,9,4,543
9/5/2019,2019,9,5,530
9/6/2019,2019,9,6,513
9/7/2019,2019,9,7,484
9/8/2019,2019,9,8,493
9/9/2019,2019,9,9,491
9/10/2019,2019,9,10,459
9/11/2019,2019,9,11,505
9/12/2019,2019,9,12,417
9/13/2019,2019,9,13,390
9/14/2019,2019,9,14,406
9/15/2019,2019,9,15,640
9/16/2019,2019,9,16,494
9/17/2019,2019,9,17,532
9/18/2019,2019,9,18,422
9/19/2019,2019,9,19,414
9/20/2019,2019,9,20,417
9/21/2019,2019,9,21,408
9/22/2019,2019,9,22,351
9/23/2019,2019,9,23,322
9/24/2019,2019,9,24,314
9/25/2019,2019,9,25,310
9/26/2019,2019,9,26,305
9/27/2019,2019,9,27,305
9/28/2019,2019,9,28,305
9/29/2019,2019,9,29,324
9/30/2019,2019,9,30,320
10/1/2019,2019,10,1,320
10/2/2019,2019,10,2,319
10/3/2019,2019,10,3,313
10/4/2019,2019,10,4,503
10/5/2019,2019,10,5,491
10/6/2019,2019,10,6,374
10/7/2019,2019,10,7,303
10/8/2019,2019,10,8,432
10/9/2019,2019,10,9,562
10/10/2019,2019,10,10,591
10/11/2019,2019,10,11,578
10/12/2019,2019,10,12,600
10/13/2019,2019,10,13,603
10/14/2019,2019,10,14,608
10/15/2019,2019,10,15,596
10/16/2019,2019,10,16,601
10/17/2019,2019,10,17,609
10/18/2019,2019,10,18,629
10/19/2019,2019,10,19,642
10/20/2019,2019,10,20,645
10/21/2019,2019,10,21,669
10/22/2019,2019,10,22,661
10/23/2019,2019,10,23,625
10/24/2019,2019,10,24,648
10/25/2019,2019,10,25,643
10/26/2019,2019,10,26,644
10/27/2019,2019,10,27,656
10/28/2019,2019,10,28,689
10/29/2019,2019,10,29,680
10/30/2019,2019,10,30,689
10/31/2019,2019,10,31,710
11/1/2019,2019,11,1,704
11/2/2019,2019,11,2,721
11/3/2019,2019,11,3,756
11/4/2019,2019,11,4,772
11/5/2019,2019,11,5,760
11/6/2019,2019,11,6,768
11/7/2019,2019,11,7,779
11/8/2019,2019,11,8,752
11/9/2019,2019,11,9,756
11/10/2019,2019,11,10,771
11/11/2019,2019,11,11,913
11/12/2019,2019,11,12,1040
11/13/2019,2019,11,13,1090
11/14/2019,2019,11,14,1070
11/15/2019,2019,11,15,1070
11/16/2019,2019,11,16,1270
11/17/2019,2019,11,17,1380
11/18/2019,2019,11,18,1360
11/19/2019,2019,11,19,1260
11/20/2019,2019,11,20,1560
11/21/2019,2019,11,21,1920
11/22/2019,2019,11,22,1730
11/23/2019,2019,11,23,1700
11/24/2019,2019,11,24,1720
11/25/2019,2019,11,25,1670
11/26/2019,2019,11,26,1860
11/27/2019,2019,11,27,1870
11/28/2019,2019,11,28,1930
11/29/2019,2019,11,29,2140
11/30/2019,2019,11,30,1700
12/1/2019,2019,12,1,1440
12/2/2019,2019,12,2,1320
12/3/2019,2019,12,3,1130
12/4/2019,2019,12,4,905
12/5/2019,2019,12,5,838
12/6/2019,2019,12,6,824
12/7/2019,2019,12,7,1030
12/8/2019,2019,12,8,1060
12/9/2019,2019,12,9,1050
12/10/2019,2019,12,10,1040
12/11/2019,2019,12,11,1040
12/12/2019,2019,12,12,877
12/13/2019,2019,12,13,672
12/14/2019,2019,12,14,709
12/15/2019,2019,12,15,726
12/16/2019,2019,12,16,724
12/17/2019,2019,12,17,727
12/18/2019,2019,12,18,755
12/19/2019,2019,12,19,728
12/20/2019,2019,12,20,453
12/21/2019,2019,12,21,282
12/22/2019,2019,12,22,261
12/23/2019,2019,12,23,259
12/24/2019,2019,12,24,268
12/25/2019,2019,12,25,325
12/26/2019,2019,12,26,321
12/27/2019,2019,12,27,305
12/28/2019,2019,12,28,420
12/29/2019,2019,12,29,492
12/30/2019,2019,12,30,480
12/31/2019,2019,12,31,587
1/1/2020,2020,1,1,544
1/2/2020,2020,1,2,522
1/3/2020,2020,1,3,484
1/4/2020,2020,1,4,431
1/5/2020,2020,1,5,424
1/6/2020,2020,1,6,412
1/7/2020,2020,1,7,418
1/8/2020,2020,1,8,412
1/9/2020,2020,1,9,463
1/10/2020,2020,1,10,481
1/11/2020,2020,1,11,457
1/12/2020,2020,1,12,456
